Date & Time,companyName,previousOpen,dayLow,dayHigh,currentValue
04/Jun/2021 | 15:20:07,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
04/Jun/2021 | 15:20:18,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.05
04/Jun/2021 | 15:20:29,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.10
04/Jun/2021 | 15:20:40,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.90
04/Jun/2021 | 15:20:50,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.90
04/Jun/2021 | 15:21:01,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.90
04/Jun/2021 | 15:21:16,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.90
04/Jun/2021 | 15:21:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.90
04/Jun/2021 | 15:21:42,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.95
04/Jun/2021 | 15:21:53,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.95
04/Jun/2021 | 15:22:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.95
04/Jun/2021 | 15:22:15,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.95
04/Jun/2021 | 15:22:26,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.95
04/Jun/2021 | 15:22:37,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.95
04/Jun/2021 | 15:22:47,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.75
04/Jun/2021 | 15:22:58,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:23:09,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.75
04/Jun/2021 | 15:23:20,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:23:31,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:23:41,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:23:52,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.00
04/Jun/2021 | 15:24:03,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.35
04/Jun/2021 | 15:24:14,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.35
04/Jun/2021 | 15:24:26,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.35
04/Jun/2021 | 15:24:36,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.35
04/Jun/2021 | 15:24:47,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.35
04/Jun/2021 | 15:24:57,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2191.35
04/Jun/2021 | 15:25:08,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.15
04/Jun/2021 | 15:25:19,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.15
04/Jun/2021 | 15:25:30,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.15
04/Jun/2021 | 15:25:40,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.15
04/Jun/2021 | 15:25:51,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.15
04/Jun/2021 | 15:26:01,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2193.15
04/Jun/2021 | 15:26:12,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.35
04/Jun/2021 | 15:26:23,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.35
04/Jun/2021 | 15:26:35,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.35
04/Jun/2021 | 15:26:46,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.35
04/Jun/2021 | 15:26:57,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.35
04/Jun/2021 | 15:27:07,RELIANCE INDUSTRIES LTD.,2219.00,2183.80,2219.00,2192.35
07/Jun/2021 | 08:46:45,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.80
07/Jun/2021 | 08:46:57,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.80
07/Jun/2021 | 08:47:07,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.80
07/Jun/2021 | 08:47:17,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.80
07/Jun/2021 | 08:47:27,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.80
07/Jun/2021 | 08:47:38,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.80
07/Jun/2021 | 08:47:48,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.80
07/Jun/2021 | 08:47:58,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.80
07/Jun/2021 | 08:48:08,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.15
07/Jun/2021 | 08:48:18,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.15
07/Jun/2021 | 08:48:28,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.15
07/Jun/2021 | 08:48:38,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.15
07/Jun/2021 | 08:48:48,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.15
07/Jun/2021 | 08:48:58,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.65
07/Jun/2021 | 08:49:08,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.65
07/Jun/2021 | 08:49:18,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.65
07/Jun/2021 | 08:49:28,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.65
07/Jun/2021 | 08:49:39,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.65
07/Jun/2021 | 08:49:49,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.65
07/Jun/2021 | 08:49:59,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.90
07/Jun/2021 | 08:50:10,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.90
07/Jun/2021 | 08:50:20,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.90
07/Jun/2021 | 08:50:30,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.90
07/Jun/2021 | 08:50:40,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.90
07/Jun/2021 | 08:50:50,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.90
07/Jun/2021 | 08:51:00,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2231.85
07/Jun/2021 | 08:51:10,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2231.85
07/Jun/2021 | 08:51:20,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2231.85
07/Jun/2021 | 08:51:30,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2231.85
07/Jun/2021 | 08:51:41,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2231.85
07/Jun/2021 | 08:51:51,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.85
07/Jun/2021 | 08:52:02,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2231.85
07/Jun/2021 | 08:52:12,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.85
07/Jun/2021 | 08:52:22,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.85
07/Jun/2021 | 08:52:32,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.85
07/Jun/2021 | 08:52:43,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.85
07/Jun/2021 | 08:52:53,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.85
07/Jun/2021 | 08:53:03,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.95
07/Jun/2021 | 08:53:13,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.95
07/Jun/2021 | 08:53:23,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.95
07/Jun/2021 | 08:53:33,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.95
07/Jun/2021 | 08:53:43,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.95
07/Jun/2021 | 08:53:53,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.95
07/Jun/2021 | 08:54:05,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2230.95
07/Jun/2021 | 08:54:15,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.95
07/Jun/2021 | 08:54:25,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.95
07/Jun/2021 | 08:54:35,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.95
07/Jun/2021 | 08:54:45,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.95
07/Jun/2021 | 08:54:55,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.95
07/Jun/2021 | 08:55:05,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.50
07/Jun/2021 | 08:55:16,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.50
07/Jun/2021 | 08:55:26,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.50
07/Jun/2021 | 08:55:36,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.50
07/Jun/2021 | 08:55:46,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.50
07/Jun/2021 | 08:55:56,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.50
07/Jun/2021 | 08:56:06,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.80
07/Jun/2021 | 08:56:16,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.80
07/Jun/2021 | 08:56:26,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.80
07/Jun/2021 | 08:56:36,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.80
07/Jun/2021 | 08:56:46,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.80
07/Jun/2021 | 08:56:56,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.80
07/Jun/2021 | 08:57:06,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2229.80
07/Jun/2021 | 08:57:17,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.85
07/Jun/2021 | 08:57:27,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.85
07/Jun/2021 | 08:57:37,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.85
07/Jun/2021 | 08:57:47,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.85
07/Jun/2021 | 08:57:57,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.85
07/Jun/2021 | 08:58:07,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.85
07/Jun/2021 | 08:58:17,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.35
07/Jun/2021 | 08:58:27,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.35
07/Jun/2021 | 08:58:38,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.35
07/Jun/2021 | 08:58:48,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.35
07/Jun/2021 | 08:58:58,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.35
07/Jun/2021 | 08:59:08,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.35
07/Jun/2021 | 08:59:19,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 08:59:29,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 08:59:39,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 08:59:49,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 08:59:59,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 09:00:09,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.95
07/Jun/2021 | 09:00:20,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 09:00:30,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.95
07/Jun/2021 | 09:00:41,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.95
07/Jun/2021 | 09:00:51,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.95
07/Jun/2021 | 09:01:01,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.95
07/Jun/2021 | 09:01:11,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.95
07/Jun/2021 | 09:01:21,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.00
07/Jun/2021 | 09:01:31,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.00
07/Jun/2021 | 09:01:41,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.00
07/Jun/2021 | 09:01:51,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.00
07/Jun/2021 | 09:02:01,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.00
07/Jun/2021 | 09:02:11,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.00
07/Jun/2021 | 09:02:21,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.00
07/Jun/2021 | 09:02:31,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.00
07/Jun/2021 | 09:02:42,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.00
07/Jun/2021 | 09:02:52,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.00
07/Jun/2021 | 09:03:02,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.00
07/Jun/2021 | 09:03:13,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.00
07/Jun/2021 | 09:03:23,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.30
07/Jun/2021 | 09:03:33,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.00
07/Jun/2021 | 09:03:43,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.30
07/Jun/2021 | 09:03:53,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.30
07/Jun/2021 | 09:04:03,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.30
07/Jun/2021 | 09:04:13,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.30
07/Jun/2021 | 09:04:23,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.30
07/Jun/2021 | 09:04:33,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.85
07/Jun/2021 | 09:04:44,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2228.30
07/Jun/2021 | 09:04:54,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.85
07/Jun/2021 | 09:05:04,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.85
07/Jun/2021 | 09:05:14,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.85
07/Jun/2021 | 09:05:24,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.85
07/Jun/2021 | 09:05:34,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.05
07/Jun/2021 | 09:05:44,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.05
07/Jun/2021 | 09:05:54,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.85
07/Jun/2021 | 09:06:04,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.05
07/Jun/2021 | 09:06:14,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.05
07/Jun/2021 | 09:06:24,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.05
07/Jun/2021 | 09:06:34,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.80
07/Jun/2021 | 09:06:45,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.80
07/Jun/2021 | 09:06:55,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.80
07/Jun/2021 | 09:07:05,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.80
07/Jun/2021 | 09:07:15,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.80
07/Jun/2021 | 09:07:25,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.80
07/Jun/2021 | 09:07:35,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.80
07/Jun/2021 | 09:07:45,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.80
07/Jun/2021 | 09:07:55,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.80
07/Jun/2021 | 09:08:05,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.80
07/Jun/2021 | 09:08:16,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.80
07/Jun/2021 | 09:08:26,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.80
07/Jun/2021 | 09:08:36,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.80
07/Jun/2021 | 09:08:47,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.00
07/Jun/2021 | 09:08:57,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.00
07/Jun/2021 | 09:09:07,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.00
07/Jun/2021 | 09:09:17,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.00
07/Jun/2021 | 09:09:27,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2226.00
07/Jun/2021 | 09:09:37,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.90
07/Jun/2021 | 09:09:47,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.90
07/Jun/2021 | 09:09:57,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.90
07/Jun/2021 | 09:10:07,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.90
07/Jun/2021 | 09:10:17,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.90
07/Jun/2021 | 09:10:28,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 09:10:39,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2227.90
07/Jun/2021 | 09:10:49,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 09:10:59,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 09:11:09,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 09:11:20,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 09:11:30,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2225.00
07/Jun/2021 | 09:11:40,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.10
07/Jun/2021 | 09:11:50,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.10
07/Jun/2021 | 09:12:00,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.10
07/Jun/2021 | 09:12:10,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.10
07/Jun/2021 | 09:12:20,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.10
07/Jun/2021 | 09:12:30,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.10
07/Jun/2021 | 09:12:40,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.80
07/Jun/2021 | 09:12:50,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.80
07/Jun/2021 | 09:13:00,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.80
07/Jun/2021 | 09:13:11,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.80
07/Jun/2021 | 09:13:21,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.80
07/Jun/2021 | 09:13:31,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.80
07/Jun/2021 | 09:13:41,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.55
07/Jun/2021 | 09:13:51,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.55
07/Jun/2021 | 09:14:01,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.55
07/Jun/2021 | 09:14:11,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.55
07/Jun/2021 | 09:14:21,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.55
07/Jun/2021 | 09:14:31,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2223.55
07/Jun/2021 | 09:14:41,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2221.05
07/Jun/2021 | 09:14:52,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2221.05
07/Jun/2021 | 09:15:02,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2221.05
07/Jun/2021 | 09:15:12,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2221.05
07/Jun/2021 | 09:15:23,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2221.05
07/Jun/2021 | 09:15:33,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2221.05
07/Jun/2021 | 09:15:43,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.45
07/Jun/2021 | 09:15:53,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.45
07/Jun/2021 | 09:16:03,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.45
07/Jun/2021 | 09:16:13,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.45
07/Jun/2021 | 09:16:23,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.45
07/Jun/2021 | 09:16:33,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.45
07/Jun/2021 | 09:16:43,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.45
07/Jun/2021 | 09:16:53,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.60
07/Jun/2021 | 09:17:04,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.60
07/Jun/2021 | 09:17:15,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.60
07/Jun/2021 | 09:17:25,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.60
07/Jun/2021 | 09:17:35,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.60
07/Jun/2021 | 09:17:45,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.60
07/Jun/2021 | 09:17:55,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2215.20
07/Jun/2021 | 09:18:05,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2215.20
07/Jun/2021 | 09:18:15,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2215.20
07/Jun/2021 | 09:18:25,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2215.20
07/Jun/2021 | 09:18:35,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2215.20
07/Jun/2021 | 09:18:45,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.20
07/Jun/2021 | 09:18:57,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2215.20
07/Jun/2021 | 09:19:07,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.20
07/Jun/2021 | 09:19:17,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.80
07/Jun/2021 | 09:19:27,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.80
07/Jun/2021 | 09:19:37,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.80
07/Jun/2021 | 09:19:47,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.80
07/Jun/2021 | 09:19:57,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2220.80
07/Jun/2021 | 09:20:07,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.25
07/Jun/2021 | 09:20:17,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.25
07/Jun/2021 | 09:20:27,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.25
07/Jun/2021 | 09:20:37,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.25
07/Jun/2021 | 09:20:48,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.25
07/Jun/2021 | 09:20:58,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.25
07/Jun/2021 | 09:21:08,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.85
07/Jun/2021 | 09:21:18,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.85
07/Jun/2021 | 09:21:28,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.85
07/Jun/2021 | 09:21:39,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.85
07/Jun/2021 | 09:21:49,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.85
07/Jun/2021 | 09:21:59,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2219.85
07/Jun/2021 | 09:22:09,RELIANCE INDUSTRIES LTD.,2205.90,2184.60,2241.80,2222.00
